Date,ET(mm/day)
20251109,0.92720622
20251110,1.2371197
20251111,0.49491957
20251112,0.57504201
20251113,1.5382738
20251114,1.5442623
20251115,1.3044691
20251116,1.5570265
20251117,1.4253156
20251118,1.6821194
20251119,1.824095
20251120,1.4499012
20251121,1.2853504
20251122,1.0674772
20251123,0.90991777
20251124,0.8901186
20251125,1.1870589
20251126,1.0568135
20251127,1.1786802
20251128,1.335664
20251129,1.3541045
20251130,0.94421244
20251201,1.344908
20251202,1.1499267
20251203,1.1048687
20251204,1.0839843
20251205,1.1157433
20251206,1.5262717
20251207,1.3940409
20251208,1.0564445
20251209,1.0418364
20251210,0.93673033
20251211,1.0927675
20251212,1.0009336
20251213,0.84198201
20251214,0.73025411
20251215,0.99976975
20251216,1.2353367
20251217,0.81885505
20251218,0.6309815
20251219,1.2724817
20251220,1.070909
20251221,1.1487755
20251222,1.1802174
20251223,0.9272204
20251224,0.74658746
20251225,0.81443065
20251226,0.9491697
20251227,0.87311029
20251228,0.75794882
20251229,1.1501684
20251230,1.0707178
20251231,0.99711341
20260101,0.50905198
20260102,0.70745707
20260103,1.2256764
20260104,1.5172924
20260105,0.80948478
20260106,0.84793842
20260107,0.77325225
20260108,1.0326457
20260109,0.92974746
20260110,1.1467853
20260111,0.92310566
20260112,0.67579901
20260113,1.1663923
20260114,1.0574104
20260115,0.95688277
20260116,1.2159857
20260117,0.77996135
20260118,1.1137162
20260119,0.99441057
20260120,1.2473625
20260121,0.9844166
20260122,1.4479783
20260123,1.0341552
20260124,0.7618959
20260125,0.74530405
20260126,0.2745629
20260127,1.0193877
20260128,1.0430784
20260129,1.5903908
20260130,1.4946432
20260131,0.5915904
20260201,0.95831078
20260202,0.7881828
20260203,1.0061415
20260204,0.77639759
20260205,0.75936419
20260206,0.29341024
20260207,1.2795191
20260208,1.2061954
20260209,0.76472676
20260210,0.8349542
20260211,1.0960644
20260212,0.98891377
20260213,1.1850148
20260214,1.0516846
20260215,1.0976373
20260216,1.3143665
20260217,1.2302544
20260218,0.87347591
20260219,1.1287615
20260220,1.0378189
20260221,0.61074036
20260222,0.89264977
20260223,0.83930409
20260224,0.98282409
20260225,1.2316163
20260226,1.300885
20260227,1.117412
20260228,1.0206656
20260301,1.1804292
20260302,1.0132277
20260303,1.0041183
20260304,1.0065995
20260305,0.90357906
20260306,0.8382892
20260307,1.1515673
20260308,1.7129062
20260309,0.89625943
20260310,1.4858381
20260311,1.0220214
20260312,1.5801727
20260313,1.4673254
20260314,1.345095
20260315,1.0533705
20260316,0.19241601
20260317,0.70950282
20260318,1.1967705
20260319,1.4405063
20260320,1.5338438
20260321,1.5575861
20260322,0.9350878
20260323,1.0445634
20260324,0.99168473
20260325,0.58641857
20260326,1.240925
20260327,1.430684
20260328,1.1377687
20260329,1.1329542
20260330,0.49637026
20260331,0.39049274
20260401,0.76923418
20260402,0.6659497
20260403,1.4921137
20260404,1.4923937
20260405,1.2861066
20260406,1.3964212
20260407,0.54355609
20260408,0.96092355
20260409,0.93204284
20260410,1.0902689
20260411,0.92186987
20260412,0.76778221
20260413,1.4221225
20260414,1.1269574
20260415,1.4749823
20260416,1.2935869
20260417,0.98711175
20260418,0.93062633
20260419,1.6352255
20260420,0.9461928
20260421,1.2330083
20260422,1.4718299
20260423,0.94222796
20260424,0.53963804
20260425,0.87308377
20260426,1.3299276
20260427,1.283275
20260428,1.4669119
20260429,1.5262896
20260430,1.1820042
20260501,1.234187
20260502,1.1743852
20260503,1.5236677
20260504,1.9818047
20260505,1.6913413
20260506,1.6178551
20260507,1.6758795
20260508,1.9692223
20260509,1.9288741
20260510,2.6562192
20260511,3.3034396
20260512,3.4309423
20260513,2.1871774
20260514,3.1933937
20260515,3.4943635
20260516,3.4958081
20260517,3.5597754
20260518,3.2795575
20260519,3.996748
20260520,2.8872249
20260521,3.6993203
20260522,3.3830736
20260523,2.197427
20260524,2.6507134
20260525,3.5194864
20260526,3.3576243
20260527,3.7510715
20260528,3.0894742
20260529,3.5860438
20260530,3.7581093
20260531,3.5850499
20260601,3.4554
20260602,4.3807011
20260603,3.7389889
20260604,1.4775749
20260605,1.2060719
20260606,2.7013006
20260607,3.1152563
20260608,2.2965493
20260609,2.271301
20260610,3.0108111
20260611,2.8465562
20260612,2.3680131
20260613,2.000375
20260614,2.1169446
20260615,2.4174769
20260616,1.811136
20260617,1.0003042
20260618,1.841514
20260619,1.8006428
20260620,1.6282185
20260621,1.8056136
20260622,2.183485
20260623,2.1521695
20260624,2.2363346
20260625,2.3088152
20260626,1.7667416
20260627,2.5683084
20260628,2.5062847
20260629,2.1774344
20260630,3.47137
20260701,3.1258919
20260702,3.695514
20260703,3.727102
20260704,3.63466
20260705,1.8135831
20260706,2.4296441
20260707,3.5226939
20260708,2.961565
20260709,3.3589747
20260710,3.6404531
20260711,3.8810573
20260712,4.2827206
20260713,4.6315169
20260714,4.1214604
20260715,3.774503
20260716,3.6120925
20260717,4.295423
20260718,4.4245982
20260719,4.4680738
20260720,3.8712645
20260721,4.0874958
20260722,3.8260586
20260723,2.9108317
20260724,2.3883345
20260725,3.0811753
20260726,3.8501334
20260727,4.1281338
20260728,3.739861
20260729,3.5474966
20260730,3.3568738
20260731,3.191241
20260801,3.3347785
20260802,3.5345082
20260803,3.3432121
20260804,3.2124283
20260805,3.211818
20260806,1.8413838
20260807,2.8448181
20260808,2.6984203
20260809,3.1901796
20260810,2.7687399
20260811,2.6148016
20260812,3.0885549
20260813,3.8729358
20260814,3.5865419
20260815,3.0838499
20260816,3.3748796
20260817,3.4058924
20260818,3.8348548
20260819,3.4215727
20260820,1.9082667
20260821,2.08851
20260822,2.0236485
20260823,2.36532
20260824,2.2381852
20260825,1.8161579
20260826,2.748863
20260827,2.9201899
20260828,2.3045566
20260829,2.7320621
20260830,2.205142
20260831,1.8491801
20260901,1.7329488
20260902,0.74081111
20260903,1.7509296
20260904,1.92856
20260905,2.2600021
20260906,1.9617653
20260907,0.70629507
20260908,0.82636511
20260909,1.4637518
20260910,1.4991287
20260911,1.5580419
20260912,1.2979968
20260913,1.4766009
20260914,1.3312743
20260915,1.1464839
20260916,1.6238936
20260917,0.61740631
20260918,1.5557268
20260919,1.353025
20260920,1.3273331
20260921,2.0178792
20260922,1.990141
20260923,1.4440535
20260924,1.9110198
20260925,1.4337867
20260926,1.1982846
20260927,0.81302917
20260928,1.2174101
20260929,1.808338
20260930,1.6547561
20261001,0.96848142
20261002,1.3298259
20261003,1.6884818
20261004,0.15597354
20261005,0.74645942
20261006,1.5270114
20261007,1.1167755
20261008,0.57059085
20261009,1.1230701
20261010,1.7449443
20261011,1.5958601
20261012,1.1879917
20261013,0.91023725
20261014,1.0716559
20261015,0.84058094
20261016,1.1006902
20261017,1.1857324
20261018,1.3773688
20261019,1.1396987
20261020,0.98645586
20261021,1.2068727
20261022,1.4667107
20261023,1.4323568
20261024,1.3410076
20261025,1.7888089
20261026,1.52184
20261027,1.1570402
20261028,0.081211939
20261029,0.94863528
20261030,1.4102864
20261031,1.5941994
20261101,1.038383
20261102,1.5477217
20261103,0.54586852
20261104,0.66132462
20261105,1.2948109
20261106,1.1262219
20261107,0.88998616
20261108,0.78720903
20261109,1.1413326
20261110,1.5240977
20261111,1.5673131
20261112,1.3718721
20261113,1.4589318
20261114,1.024268
20261115,1.2332678
20261116,1.5099664
20261117,0.68953347
20261118,1.6738297
20261119,1.5702456
20261120,1.2885947
20261121,1.2417402
20261122,1.2842165
20261123,1.0877925
20261124,1.1355191
20261125,1.2220516
20261126,1.1266078
20261127,1.2228305
20261128,1.4732474
20261129,0.83944231
20261130,1.2874618
20261201,1.0515372
20261202,1.1668446
20261203,1.3523074
20261204,1.0602804
20261205,0.83146298
20261206,0.90303761
20261207,1.0164192
20261208,1.2377113
20261209,1.1704571
20261210,0.83786571
20261211,1.0146012
20261212,1.1019315
20261213,1.1715156
20261214,1.2849463
20261215,1.146489
20261216,0.72279567
20261217,0.97357565
20261218,0.98605561
20261219,0.89996612
20261220,1.1086364
20261221,1.1599221
20261222,1.3040575
20261223,1.2528896
20261224,1.14885
20261225,0.97460389
20261226,0.50302017
20261227,0.80113137
20261228,0.88697827
20261229,0.90030491
20261230,1.1743592
20261231,1.1593277
20270101,1.2025255
20270102,0.81416172
20270103,0.51962852
20270104,0.46454757
20270105,1.0950322
20270106,1.0350752
20270107,0.77021867
20270108,1.2626882
20270109,1.3729461
20270110,0.90106827
20270111,0.61521089
20270112,1.1981765
20270113,1.371502
20270114,0.63321763
20270115,0.97505623
20270116,1.1177396
20270117,0.69937414
20270118,0.53980911
20270119,1.2843939
20270120,1.259339
20270121,1.1017734
20270122,0.67586559
20270123,1.2600933
20270124,0.70239174
20270125,0.96731597
20270126,0.64935869
20270127,1.1027256
20270128,0.73154885
20270129,0.54243827
20270130,0.85301572
20270131,0.68714601
20270201,1.0215914
20270202,0.88089257
20270203,1.2094469
20270204,1.3276576
20270205,1.2580742
20270206,1.1251287
20270207,0.64965135
20270208,0.80490214
20270209,1.2040609
20270210,1.1062784
20270211,1.2531916
20270212,0.51474535
20270213,0.40564424
20270214,0.52681488
20270215,1.4205303
20270216,1.4805467
20270217,1.1449099
20270218,0.89495373
20270219,1.1042151
20270220,1.1339843
20270221,1.4428309
20270222,1.1637658
20270223,0.98525655
20270224,0.91274667
20270225,1.0138868
20270226,1.3915031
20270227,0.94848931
20270228,1.0236501
20270301,0.92860609
20270302,1.0245645
20270303,1.4233806
20270304,0.66065913
20270305,0.60979193
20270306,0.54586494
20270307,1.2123685
20270308,1.6970348
20270309,0.98028123
20270310,1.1380359
20270311,1.2250388
20270312,0.58542407
20270313,0.24893256
20270314,0.67172498
20270315,0.69272316
20270316,0.71531594
20270317,0.25865626
20270318,0.89685321
20270319,0.94802529
20270320,1.229852
20270321,1.1649064
20270322,0.57327753
20270323,0.30401975
20270324,0.053672638
20270325,1.1775551
20270326,0.95303327
20270327,1.0830458
20270328,1.2731414
20270329,1.2013932
20270330,1.3827024
20270331,1.3470098
20270401,1.4925306
20270402,1.4616259
20270403,0.72264564
20270404,1.1265455
20270405,1.3392169
20270406,1.8661938
20270407,0.9614895
20270408,1.2775428
20270409,1.1325403
20270410,1.5819455
20270411,0.84990346
20270412,1.2780664
20270413,1.8641446
20270414,1.1181121
20270415,1.0239859
20270416,1.4639511
20270417,1.2833568
20270418,1.402317
20270419,1.2475908
20270420,1.0461985
20270421,0.70700991
20270422,0.73228759
20270423,1.9273022
20270424,1.6298485
20270425,1.5125806
20270426,1.8358018
20270427,1.4328188
20270428,1.1996272
20270429,1.2017801
20270430,1.5432063
20270501,1.824707
20270502,1.9354968
20270503,1.8343301
20270504,1.4292865
20270505,2.1559315
20270506,2.4688766
20270507,2.1610904
20270508,2.4985001
20270509,2.5692697
20270510,1.8754762
20270511,0.95571476
20270512,2.1311786
20270513,1.6328386
20270514,2.1997273
20270515,2.3284881
20270516,1.8808638
20270517,1.7368073
20270518,1.7902637
20270519,1.3092388
20270520,2.0676377
20270521,1.6420352
20270522,1.8556181
20270523,2.3271298
20270524,2.4032345
20270525,2.369976
20270526,2.1509709
20270527,2.5245142
20270528,2.4360311
20270529,2.24543
20270530,2.7609768
20270531,2.7270525
20270601,3.4124627
20270602,3.3103507
20270603,3.795367
20270604,3.5405152
20270605,2.3804135
20270606,3.202246
20270607,3.2422988
20270608,2.8900661
20270609,2.8944092
20270610,2.8342838
20270611,2.1536484
20270612,0.73165232
20270613,2.8811121
20270614,2.7949696
20270615,1.8957222
20270616,2.0194221
20270617,2.1802378
20270618,1.9742486
20270619,1.8839575
20270620,1.652262
20270621,1.7557232
20270622,1.8090849
20270623,1.6162716
20270624,1.6848956
20270625,2.1560419
20270626,1.4980632
20270627,2.4766021
20270628,2.0185292
20270629,1.5768672
20270630,2.4087284
20270701,2.6689703
20270702,2.6610718
20270703,2.7142441
20270704,2.7067242
20270705,2.1204317
20270706,2.4684401
20270707,2.6205051
20270708,2.8557789
20270709,2.4594321
20270710,2.1172497
20270711,2.0970936
20270712,2.7913511
20270713,1.8853539
20270714,2.0652311
20270715,2.6195672
20270716,2.7077765
20270717,2.3922102
20270718,2.4932108
20270719,3.0495901
20270720,3.3773057
20270721,3.6433303
20270722,0.88123041
20270723,2.5527039
20270724,3.0350926
20270725,3.263835
20270726,2.9163854
20270727,3.4381618
20270728,2.1686389
20270729,2.1821508
20270730,3.1315875
20270731,3.741725
20270801,3.3308253
20270802,1.2052343
20270803,2.7762191
20270804,2.7397921
20270805,2.6597886
20270806,2.6261625
20270807,2.647579
20270808,1.4672909
20270809,2.8486292
20270810,2.5127833
20270811,2.3544023
20270812,3.0920935
20270813,1.9032966
20270814,2.1032913
20270815,2.5298719
20270816,2.1516433
20270817,1.0952497
20270818,2.2445893
20270819,2.5804768
20270820,2.8991213
20270821,2.7860987
20270822,2.8815181
20270823,3.1097341
20270824,3.7347987
20270825,3.6619349
20270826,2.5154724
20270827,1.5685371
20270828,2.8980522
20270829,3.2687893
20270830,2.9150267
20270831,2.2724333
20270901,1.2680652
20270902,1.7792325
20270903,2.0506811
20270904,2.3533204
20270905,2.3913333
20270906,2.7854695
20270907,1.7940173
20270908,1.3833282
20270909,1.4381661
20270910,1.8789712
20270911,2.0085049
20270912,1.2947454
20270913,1.0568569
20270914,1.3734257
20270915,1.4747124
20270916,1.8419969
20270917,1.8967012
20270918,1.1575971
20270919,1.3282245
20270920,1.5577852
20270921,1.8930974
20270922,1.7460051
20270923,1.976124
20270924,0.14042601
20270925,0.89392871
20270926,1.227012
20270927,1.372238
20270928,0.60464126
20270929,1.276422
20270930,1.8711241
20271001,1.2287478
20271002,1.0450156
20271003,0.72903097
20271004,1.3023481
20271005,1.0785452
20271006,1.311021
20271007,0.80912411
20271008,0.44244915
20271009,0.91199225
20271010,1.1256112
20271011,1.8118868
20271012,1.669634
20271013,1.5560026
20271014,0.8500523
20271015,0.95178133
20271016,1.3267015
20271017,1.5942444
20271018,1.4500923
20271019,0.8061201
20271020,1.4031482
20271021,1.6798127
20271022,1.4093878
20271023,1.4387267
20271024,1.0605555
20271025,0.83230937
20271026,1.060539
20271027,1.5118325
20271028,1.1077514
20271029,1.3337491
20271030,0.66863507
20271031,1.0774136
20271101,1.6007295
20271102,1.3351361
20271103,1.4413912
20271104,1.419804
20271105,0.95031506
20271106,1.1644776
20271107,0.93182784
20271108,1.0059344
20271109,1.162483
20271110,0.49566028
20271111,0.90942675
20271112,0.97335219
20271113,0.75412917
20271114,0.97729206
20271115,0.96165276
20271116,1.2304119
20271117,1.3962221
20271118,1.2296792
20271119,0.85765833
20271120,0.85730159
20271121,1.2894692
20271122,0.29608878
20271123,0.74405468
20271124,0.88541859
20271125,1.5159203
20271126,0.9425028
20271127,0.96437925
20271128,1.1200657
20271129,1.5972644
20271130,0.64380628
20271201,1.1942865
20271202,1.1894802
20271203,0.90461582
20271204,0.89401954
20271205,0.90952384
20271206,0.64948952
20271207,1.2345506
20271208,1.1327382
20271209,0.935835
20271210,1.1640583
20271211,0.79442912
20271212,1.0425297
20271213,0.72038263
20271214,0.73057097
20271215,1.1860095
20271216,0.95305276
20271217,1.1237731
20271218,1.1023941
20271219,0.73874193
20271220,1.0803161
20271221,1.0565567
20271222,1.1518358
20271223,0.93334901
20271224,1.045277
20271225,1.16991
20271226,1.0476841
20271227,1.1135057
20271228,1.3194728
20271229,0.76357859
20271230,0.73668182
20271231,0.96810937
20280101,0.88530105
20280102,0.99751592
20280103,1.396556
20280104,1.0844026
20280105,1.0128483
20280106,0.76885164
20280107,0.88964897
20280108,1.0976264
20280109,0.98337328
20280110,0.97474891
20280111,0.85944629
20280112,1.1928687
20280113,1.1676083
20280114,1.4152071
20280115,1.1120331
20280116,1.045966
20280117,1.1838821
20280118,1.0806903
20280119,0.7146067
20280120,0.96875566
20280121,0.96702009
20280122,0.68643123
20280123,1.0973346
20280124,1.3363742
20280125,1.3319929
20280126,1.0080783
20280127,0.81299925
20280128,1.1548012
20280129,1.0000712
20280130,1.0812569
20280131,0.88185662
20280201,1.6370349
20280202,1.5203804
20280203,1.1210492
20280204,1.2965068
20280205,1.2068602
20280206,1.2459214
20280207,1.7310659
20280208,1.5109713
20280209,0.82381243
20280210,0.96804702
20280211,0.63705522
20280212,0.097766124
20280213,0.96392781
20280214,0.90103185
20280215,1.2650443
20280216,1.4717588
20280217,1.4705533
20280218,0.74693334
20280219,1.1168616
20280220,0.98554379
20280221,0.97451395
20280222,1.0427099
20280223,0.73537159
20280224,1.3926623
20280225,1.2386398
20280226,1.612811
20280227,1.3816974
20280228,0.84102774
20280229,1.270875
20280301,0.83936369
20280302,1.1603253
20280303,1.1965431
20280304,1.0642806
20280305,1.189079
20280306,0.75611275
20280307,0.78738028
20280308,1.034701
20280309,0.97412413
20280310,0.073939055
20280311,0.38369304
20280312,1.1490005
20280313,0.83746463
20280314,0.51892322
20280315,1.7352564
20280316,0.63079375
20280317,0.76973605
20280318,1.085991
20280319,0.94710326
20280320,0.84474748
20280321,1.7748187
20280322,1.3630958
20280323,1.1566333
20280324,1.6240942
20280325,1.3034844
20280326,1.2260865
20280327,0.73992407
20280328,0.84048653
20280329,0.86410379
20280330,1.3205681
20280331,1.4403009
20280401,1.2427135
20280402,1.3035704
20280403,1.0435967
20280404,1.3819107
20280405,0.80689329
20280406,0.59384584
20280407,0.57969826
20280408,0.56012714
20280409,0.58449137
20280410,1.3685251
20280411,1.6863974
20280412,1.162122
20280413,1.3670844
20280414,1.4801645
20280415,0.93993568
20280416,1.4855276
20280417,1.5395502
20280418,1.2349578
20280419,1.2439786
20280420,1.1573758
20280421,1.4170629
20280422,1.4031765
20280423,1.9303112
20280424,2.0494492
20280425,2.1761217
20280426,1.9344126
20280427,2.5306311
20280428,2.6250844
20280429,2.4373085
20280430,2.1196272
20280501,2.3419034
20280502,3.3694057
20280503,3.931051
20280504,3.0473912
20280505,2.6314981
20280506,2.6555102
20280507,2.5214765
20280508,2.5168285
20280509,2.2532649
20280510,2.6968851
20280511,2.8191516
20280512,2.6622548
20280513,2.3657486
20280514,1.6862031
20280515,2.9932218
20280516,2.9999135
20280517,2.252183
20280518,1.5445049
20280519,2.1403
20280520,2.4379694
20280521,2.5232749
20280522,2.0708673
20280523,2.7477167
20280524,2.9592648
20280525,2.9261608
20280526,3.0366623
20280527,2.4873559
20280528,3.3557508
20280529,3.2332287
20280530,2.9257724
20280531,2.8544145
20280601,3.5943961
20280602,3.5188534
20280603,3.7151158
20280604,1.9563191
20280605,3.6615114
20280606,2.1550682
20280607,3.0797346
